nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_3780,Filme_5486,18,40061.91,930842,LinkedIn,215011.04,1.32,171654
Campanha_3011,Filme_4012,16,37598.32,966994,YouTube,36430.05,7.27,179201
Campanha_753,Filme_158,16,42111.17,347070,LinkedIn,302601.44,3.12,14787
Campanha_7780,Filme_7443,10,48109.46,25883,Google Ads,346352.96,4.39,4526
Campanha_7522,Filme_3419,18,32077.52,55905,YouTube,43722.04,9.91,4817
Campanha_1684,Filme_8596,16,31210.66,969920,Facebook,97321.43,9.57,159075
Campanha_607,Filme_9005,16,42631.28,392948,YouTube,401246.31,1.37,73168
Campanha_9945,Filme_1559,18,15672.39,600909,Facebook,128579.71,2.33,25463
Campanha_3315,Filme_6391,12,39843.63,410771,Google Ads,249590.04,1.37,57972
Campanha_1795,Filme_5134,10,25170.59,388180,Google Ads,230942.2,6.92,38020
Campanha_8630,Filme_417,16,12616.73,326731,Twitter,62790.1,7.82,10092
Campanha_1255,Filme_7136,0,47691.63,325268,Instagram,213134.66,6.57,51849
Campanha_8022,Filme_755,14,43792.82,371232,Google Ads,89953.97,8.43,54684
Campanha_9838,Filme_7232,16,48468.5,942361,Instagram,125627.46,3.11,58578
Campanha_7707,Filme_2502,10,17471.39,448056,YouTube,146665.19,9.77,43724
Campanha_1974,Filme_6435,16,30938.45,720979,Instagram,33287.52,6.7,136104
Campanha_8625,Filme_1592,18,4323.74,869666,Instagram,30175.17,0.71,24569
Campanha_2278,Filme_824,14,15787.35,120350,LinkedIn,83708.31,3.39,8253
Campanha_9820,Filme_8560,16,15156.33,375567,LinkedIn,114357.29,2.21,53685
Campanha_2671,Filme_2079,10,14346.12,780029,Instagram,61394.96,8.36,105543
Campanha_940,Filme_8769,12,42053.24,19019,Google Ads,300279.83,9.56,3328
Campanha_6497,Filme_4390,18,41287.65,290970,LinkedIn,314479.38,8.31,16142
Campanha_1435,Filme_7001,14,23865.87,285989,LinkedIn,109681.4,6.38,19858
Campanha_8880,Filme_1944,16,22867.55,558182,LinkedIn,132372.41,0.27,51477
Campanha_2285,Filme_8833,0,37810.75,422276,Instagram,235890.68,9.78,45396
Campanha_7531,Filme_9826,14,7077.62,939778,Twitter,15244.88,3.31,181783
Campanha_2181,Filme_8966,16,48088.59,856788,LinkedIn,89104.2,3.11,106413
Campanha_9602,Filme_8740,18,18411.75,894793,Instagram,169515.59,6.75,144767
Campanha_4810,Filme_1710,10,39623.64,931815,Twitter,271778.15,9.34,185150
Campanha_2393,Filme_4714,18,36394.87,898715,LinkedIn,309967.92,8.52,9516
Campanha_7702,Filme_7747,16,43123.89,419126,Instagram,142528.03,9.13,71407
Campanha_1010,Filme_5914,10,33560.63,463098,Twitter,183683.04,4.04,54383
Campanha_6276,Filme_1707,18,34264.72,372137,Instagram,198036.89,1.56,43600
Campanha_7019,Filme_7480,16,43516.89,928758,Google Ads,347213.64,0.27,167924
Campanha_9650,Filme_8452,0,2410.11,585555,Google Ads,15593.49,3.14,105302
Campanha_7956,Filme_8326,12,45935.91,445991,Twitter,94553.65,5.81,45756
Campanha_3011,Filme_2408,16,10615.77,375416,Twitter,36008.31,7.72,56794
Campanha_7711,Filme_7658,16,33376.22,733460,Facebook,95502.5,9.39,18659
Campanha_6824,Filme_7481,12,40299.78,443460,Twitter,160004.98,5.85,58847
Campanha_5211,Filme_9361,18,37323.78,482990,Facebook,32941.42,0.58,91883
Campanha_3444,Filme_9080,0,19160.9,461621,YouTube,10181.09,9.19,71953
Campanha_2676,Filme_3934,10,24781.21,316954,LinkedIn,81035.49,5.75,51317
Campanha_4191,Filme_3416,0,14128.78,163848,Google Ads,32993.61,2.07,7537
Campanha_6843,Filme_5738,12,1740.38,440196,Google Ads,13107.87,8.65,32676
Campanha_6437,Filme_6481,18,48903.15,537798,Facebook,274908.6,7.22,95999
Campanha_9260,Filme_684,14,48321.88,652900,Twitter,375466.68,6.37,42015
Campanha_9118,Filme_978,18,39250.71,709806,Google Ads,101823.47,9.97,35675
Campanha_2601,Filme_1178,16,35027.31,141738,Google Ads,232447.25,4.35,7682
Campanha_5202,Filme_3478,10,5110.23,875037,Google Ads,4962.21,9.2,15759
Campanha_8103,Filme_9004,14,26594.84,705399,Facebook,116294.46,3.96,20151
Campanha_9212,Filme_7963,0,40386.17,242595,Instagram,342250.33,0.56,9203
Campanha_6804,Filme_895,16,13477.41,103199,LinkedIn,86933.34,8.34,1938
Campanha_4917,Filme_8399,12,47981.69,686748,Instagram,304413.05,0.76,64751
Campanha_612,Filme_2337,18,20926.5,280834,Instagram,194024.6,1.35,20287
Campanha_3948,Filme_3902,10,7739.46,566939,LinkedIn,74724.48,6.52,23272
Campanha_5478,Filme_5841,14,27279.71,929755,Instagram,236555.85,7.03,88215
Campanha_3588,Filme_4956,18,10627.22,482269,Instagram,65245.36,0.57,60086
Campanha_6154,Filme_6190,12,45854.85,318603,Twitter,426949.77,0.37,60131
Campanha_43,Filme_5692,12,6581.61,130159,Instagram,13506.16,3.34,2980
Campanha_809,Filme_8491,0,32133.95,48024,LinkedIn,203234.57,8.96,1096
Campanha_5515,Filme_2350,16,36028.2,361053,Google Ads,266145.7,2.5,47106
Campanha_1296,Filme_6534,12,39583.24,13345,Instagram,329674.07,9.69,1148
Campanha_5582,Filme_4231,18,45974.28,489353,YouTube,28846.26,6.73,81892
Campanha_4082,Filme_3432,18,14420.42,764431,Google Ads,33813.5,2.74,125697
Campanha_2350,Filme_6884,16,47889.27,557374,LinkedIn,411561.36,5.49,92197
Campanha_3862,Filme_8739,0,8384.01,603335,YouTube,25184.87,4.5,58788
Campanha_2465,Filme_4988,0,28201.96,551169,Google Ads,162484.25,3.56,63292
Campanha_8048,Filme_1304,10,16310.03,408799,Google Ads,71650.18,5.82,74607
Campanha_8640,Filme_4327,14,14231.87,99655,Twitter,106419.26,4.28,3980
Campanha_4200,Filme_688,0,11656.14,238846,Instagram,60842.27,0.19,46485
Campanha_4418,Filme_2534,10,35553.79,478506,YouTube,173766.77,7.7,23810
Campanha_9291,Filme_4480,14,44084.54,886575,YouTube,392434.54,2.43,71161
Campanha_937,Filme_8982,10,4399.13,958510,Twitter,39075.23,7.14,154179
Campanha_8876,Filme_4913,0,37217.76,152681,LinkedIn,353708.01,5.57,21078
Campanha_1194,Filme_6718,12,1038.62,874988,YouTube,9298.47,6.72,60441
Campanha_4552,Filme_3878,16,21309.68,936501,LinkedIn,201924.99,3.59,87022
Campanha_5026,Filme_860,14,15161.34,790905,Facebook,112369.52,1.47,93096
Campanha_8806,Filme_6122,16,41375.92,111060,LinkedIn,233965.48,5.49,4364
Campanha_3774,Filme_2388,10,8877.31,118933,Google Ads,61494.28,6.7,17903
Campanha_3725,Filme_1253,12,45038.15,233210,Twitter,319381.9,1.7,31599
Campanha_4010,Filme_2254,0,39811.9,241635,YouTube,293893.56,1.57,22801
Campanha_1984,Filme_7539,18,17635.83,272613,Facebook,85138.86,0.83,19283
Campanha_8047,Filme_7979,12,32971.37,28367,Instagram,248657.64,2.3,1578
Campanha_9450,Filme_7473,10,42219.3,245755,LinkedIn,281171.1,2.32,47139
Campanha_332,Filme_3191,12,12521.79,856676,YouTube,109719.46,3.79,15050
Campanha_374,Filme_3900,18,9072.69,815961,Google Ads,42870.55,9.08,69885
Campanha_5692,Filme_5397,16,32357.14,398879,YouTube,220816.78,5.46,74624
Campanha_4644,Filme_9725,16,6670.13,50091,Google Ads,24939.49,0.44,5210
Campanha_4953,Filme_613,0,34579.3,285289,Facebook,152235.65,4.03,51638
Campanha_2018,Filme_5029,0,33909.96,334294,Google Ads,206220.46,4.36,29131
Campanha_2309,Filme_9107,0,17757.78,538909,Google Ads,104411.44,8.85,77724
Campanha_6715,Filme_7827,12,36518.14,943091,Facebook,121992.43,5.64,86153
Campanha_8356,Filme_1227,12,37729.04,459512,Facebook,96223.76,6.39,26434
Campanha_9605,Filme_7424,16,4669.65,793317,Twitter,36659.32,6.92,69377
Campanha_6077,Filme_7044,12,3856.74,132771,LinkedIn,37061.35,0.26,6658
Campanha_9127,Filme_1605,0,6520.59,238959,Google Ads,62544.39,3.69,13938
Campanha_5871,Filme_6956,10,46452.48,744083,Google Ads,352891.03,9.76,123708
Campanha_1395,Filme_3410,12,28775.78,925472,YouTube,57659.77,9.49,81982
Campanha_6818,Filme_6902,14,1081.49,705999,LinkedIn,4713.91,8.05,110397
Campanha_1442,Filme_7646,12,21562.27,884845,Google Ads,31334.62,3.41,120576
Campanha_932,Filme_2897,12,2451.68,711647,Twitter,13925.14,8.51,84054
Campanha_3861,Filme_4488,16,11582.42,64439,Facebook,113799.43,0.68,5985
Campanha_1076,Filme_5924,18,48062.67,750968,Instagram,89096.11,8.13,56930
Campanha_7969,Filme_9410,10,45428.51,141149,Instagram,451483.07,9.9,21630
Campanha_2914,Filme_5601,0,11764.67,347000,Google Ads,88302.29,0.42,11688
Campanha_6783,Filme_503,0,20258.21,881554,Facebook,40884.08,1.52,19586
Campanha_2544,Filme_1300,16,30242.54,365418,LinkedIn,245798.11,0.24,5370
Campanha_4943,Filme_7584,0,31109.3,637765,LinkedIn,194909.72,5.64,27882
Campanha_4183,Filme_2316,0,17429.99,699510,Google Ads,24103.0,1.33,22327
Campanha_1234,Filme_2512,12,17247.27,104165,LinkedIn,73555.99,5.48,19551
Campanha_4716,Filme_2339,0,32631.34,767409,YouTube,312379.23,9.94,148181
Campanha_47,Filme_8350,14,32074.45,38612,YouTube,97424.92,8.45,3145
Campanha_7407,Filme_5559,14,18381.68,102883,Instagram,40149.86,4.45,16055
Campanha_1195,Filme_8204,16,27562.51,63357,Instagram,229929.87,0.81,1437
Campanha_8090,Filme_1409,16,22880.66,521672,Twitter,63459.18,7.61,95183
Campanha_1330,Filme_9642,10,19764.04,720746,Google Ads,98039.02,1.32,103443
Campanha_9447,Filme_4425,14,10982.8,669865,LinkedIn,78167.31,2.95,133487
Campanha_5597,Filme_9603,18,28915.0,219805,Google Ads,270719.9,5.78,11115
Campanha_340,Filme_9565,16,40483.54,514002,Twitter,272945.09,8.53,77897
Campanha_7982,Filme_397,18,47687.66,95942,Google Ads,324525.36,8.23,9918
Campanha_7149,Filme_1488,16,19611.4,750697,Google Ads,44095.35,1.38,93392
Campanha_2343,Filme_2978,18,38817.18,39427,Google Ads,334117.64,3.39,3604
Campanha_1313,Filme_832,18,3390.73,429371,YouTube,6652.75,0.59,14761
Campanha_6545,Filme_3296,14,27724.95,56157,Twitter,177594.15,8.35,10625
Campanha_1382,Filme_5609,10,46702.86,970319,Facebook,294352.08,7.43,23159
Campanha_2112,Filme_8395,14,39778.31,683544,YouTube,174538.51,4.69,41477
Campanha_4185,Filme_470,12,8796.78,322091,YouTube,68610.69,7.47,53925
Campanha_8622,Filme_1897,0,30457.85,663581,Google Ads,201893.73,6.52,35932
Campanha_6688,Filme_7909,10,30024.36,666617,LinkedIn,42798.26,7.58,38093
Campanha_2116,Filme_9656,0,22794.92,113414,YouTube,138537.32,9.62,2797
Campanha_9728,Filme_6015,12,14411.92,452886,Google Ads,102275.1,1.61,34033
Campanha_685,Filme_9880,10,24627.24,983959,LinkedIn,33181.9,9.97,18452
Campanha_5156,Filme_8896,16,30153.16,765440,Facebook,91039.76,7.47,114394
Campanha_9061,Filme_9357,12,43880.43,468302,Facebook,40899.84,7.03,53758
Campanha_4256,Filme_6995,18,2437.04,138489,Instagram,8922.53,1.18,22665
Campanha_8939,Filme_7432,10,49766.55,568347,YouTube,259989.82,9.75,33980
Campanha_3637,Filme_4016,0,26451.22,513685,Twitter,239560.71,4.59,20223
Campanha_1708,Filme_7858,18,26469.02,272099,Google Ads,126054.86,9.57,36551
Campanha_7164,Filme_5290,14,24068.0,557284,YouTube,91820.72,9.64,11985
Campanha_6075,Filme_2280,10,42775.48,747705,Twitter,262288.19,9.51,12076
Campanha_3350,Filme_3559,10,45981.2,85020,LinkedIn,100400.15,2.08,7199
Campanha_4605,Filme_6793,0,45960.5,979887,Twitter,275477.85,2.23,63702
Campanha_2953,Filme_2574,18,1619.81,668326,YouTube,8470.39,4.97,80030
Campanha_8508,Filme_9618,0,39980.12,379585,Facebook,169035.62,9.95,23420
Campanha_7863,Filme_5396,18,45106.95,690545,Instagram,428210.07,2.71,65973
Campanha_2504,Filme_3700,0,27196.09,963024,YouTube,39953.03,8.92,50753
Campanha_9265,Filme_7950,14,23473.0,644887,Google Ads,204734.28,2.51,76768
Campanha_6799,Filme_3297,18,1465.97,936744,Instagram,12436.17,7.12,87987
Campanha_2919,Filme_9891,16,33144.31,158823,LinkedIn,301018.01,9.68,18534
Campanha_3836,Filme_7644,12,7327.88,580716,Instagram,8736.58,1.64,47878
Campanha_4262,Filme_6968,18,7398.02,189740,Instagram,39109.86,3.28,14602
Campanha_210,Filme_5013,10,7678.35,609636,YouTube,55395.09,3.78,70955
Campanha_8147,Filme_1131,18,46552.51,843693,Twitter,133743.19,3.31,89711
Campanha_7479,Filme_1192,12,31265.46,963840,YouTube,311026.47,6.34,68013
Campanha_5049,Filme_6177,18,2657.93,500233,Instagram,3837.84,2.77,53364
Campanha_3512,Filme_3386,12,3763.95,764460,Google Ads,31274.6,8.63,43944
Campanha_9887,Filme_8299,10,27129.42,294602,Instagram,241023.98,4.6,41331
Campanha_1936,Filme_5307,12,35236.34,579189,Facebook,216665.5,6.34,31194
Campanha_514,Filme_3963,14,41731.29,637315,LinkedIn,284812.4,1.32,116409
Campanha_1425,Filme_5284,18,44734.6,877844,Twitter,363940.92,9.77,65402
Campanha_5214,Filme_3744,18,33709.63,210014,Facebook,127274.12,9.51,5057
Campanha_9410,Filme_8486,10,23406.71,200434,YouTube,29842.76,9.5,37846
Campanha_5336,Filme_990,12,10232.29,22331,Google Ads,53423.39,7.79,421
Campanha_5182,Filme_6240,12,30540.57,511752,Facebook,89351.55,0.78,28560
Campanha_1939,Filme_5774,10,19973.57,957361,LinkedIn,168451.16,9.55,169790
Campanha_3254,Filme_396,10,7734.29,611503,Facebook,53605.69,3.62,35360
Campanha_6852,Filme_5697,18,9486.88,365849,Instagram,35603.94,9.9,31791
Campanha_9105,Filme_6308,10,14947.65,702743,Instagram,18097.17,0.27,138269
Campanha_9033,Filme_2818,12,33220.53,494087,Twitter,207542.01,9.75,10206
Campanha_8915,Filme_7052,0,1803.92,754599,LinkedIn,8299.59,5.83,97191
Campanha_9197,Filme_3962,0,41297.6,935266,Instagram,354573.19,9.7,11943
Campanha_756,Filme_3083,10,46014.19,470667,Facebook,295379.45,6.11,81224
Campanha_7620,Filme_190,0,22532.66,335163,YouTube,15888.4,9.88,17628
Campanha_8130,Filme_1634,12,31395.25,532070,Facebook,30150.53,3.21,38177
Campanha_2262,Filme_4374,16,35135.98,508673,YouTube,111335.52,4.29,82746
Campanha_7698,Filme_8619,0,6804.74,604921,Instagram,47481.68,4.9,112499
Campanha_7740,Filme_8882,16,18514.5,926432,YouTube,152112.06,4.59,180559
Campanha_8997,Filme_806,18,37860.49,615340,LinkedIn,235217.69,1.91,37816
Campanha_1226,Filme_5930,12,9698.9,992316,Instagram,83168.54,4.35,192836
Campanha_1002,Filme_4182,0,11933.09,495197,Google Ads,43536.69,7.07,94188
Campanha_6711,Filme_1811,12,7404.6,397815,Google Ads,33837.54,4.19,78348
Campanha_6679,Filme_6460,10,49910.42,221432,Instagram,46366.48,2.17,39526
Campanha_3429,Filme_4976,14,47369.62,260357,Facebook,325483.25,5.58,14136
Campanha_1078,Filme_7113,10,14831.85,226079,Instagram,83451.16,7.14,28106
Campanha_6685,Filme_5938,16,21618.0,111754,LinkedIn,47485.06,9.17,7170
Campanha_6575,Filme_3331,0,9433.63,637032,Twitter,17603.99,2.86,106907
Campanha_4855,Filme_2921,0,21459.64,210102,Facebook,27313.36,0.15,11205
Campanha_5943,Filme_2244,0,20755.4,647219,Twitter,124189.24,7.89,91324
Campanha_199,Filme_6043,10,47179.16,67643,Google Ads,96028.85,8.96,11430
Campanha_8162,Filme_1188,16,43189.43,209510,Google Ads,161593.7,6.2,30532
Campanha_1701,Filme_9154,14,4624.83,189738,Instagram,39885.79,2.36,23901
Campanha_7565,Filme_6165,16,33803.38,441867,Instagram,106984.96,4.8,14616
Campanha_926,Filme_5229,10,26435.61,661548,LinkedIn,65789.63,2.0,47960
Campanha_2846,Filme_317,14,42790.75,617884,Twitter,279826.68,6.69,120786
Campanha_6029,Filme_5922,12,21430.1,874011,Facebook,51286.49,3.91,99700
Campanha_7137,Filme_1685,14,34474.2,69974,Twitter,305822.47,9.62,2891
Campanha_1958,Filme_5233,18,35734.12,72977,Instagram,209226.42,6.15,8842
Campanha_7939,Filme_9986,12,40152.57,766102,Google Ads,210327.3,0.41,97014
Campanha_7540,Filme_1927,18,12925.59,599880,Facebook,127496.73,1.09,113234
Campanha_4256,Filme_69,10,2127.91,894623,Instagram,3965.67,8.39,173618
Campanha_4176,Filme_9672,12,3698.68,360121,LinkedIn,15608.8,9.68,28486
Campanha_7604,Filme_9410,0,39825.44,156048,Facebook,244158.46,2.28,21175
Campanha_7160,Filme_2251,0,31054.79,531768,Twitter,305683.27,2.16,8839
Campanha_3736,Filme_5530,14,25535.75,872222,Twitter,201881.62,5.28,38263
Campanha_9833,Filme_9471,16,48352.89,960462,Instagram,173299.64,6.82,124423
Campanha_5743,Filme_9301,10,42165.13,914224,Twitter,61477.54,9.57,38765
Campanha_8676,Filme_8828,16,31808.75,336417,YouTube,50533.77,0.22,14083
Campanha_565,Filme_5912,10,39483.6,64736,Facebook,137800.79,5.86,3855
Campanha_8802,Filme_1872,12,19268.3,485775,Facebook,174180.43,2.31,54366
Campanha_3899,Filme_3533,0,45378.69,293799,Twitter,86659.49,0.56,25486
Campanha_258,Filme_3198,14,45190.09,171414,Twitter,246480.17,6.07,15938
Campanha_4809,Filme_6269,16,25383.06,569744,Twitter,207967.49,7.24,46880
Campanha_8384,Filme_4474,0,35266.65,536740,Instagram,35102.82,2.98,66621
Campanha_4302,Filme_8512,0,46315.3,72843,YouTube,123441.86,3.49,11592
Campanha_816,Filme_250,18,40404.58,425748,YouTube,156995.72,3.03,11566
Campanha_5558,Filme_3219,16,15510.02,82501,LinkedIn,80092.26,2.62,13609
Campanha_5271,Filme_7604,10,23355.0,662704,Facebook,105519.18,0.7,15371
Campanha_5443,Filme_9067,18,14831.48,382511,YouTube,15259.38,4.4,52741
Campanha_2726,Filme_9763,0,46490.99,155739,YouTube,364418.88,8.61,21277
Campanha_7448,Filme_1386,14,36024.18,683096,YouTube,162363.01,7.56,15537
Campanha_900,Filme_6736,10,48888.25,136231,LinkedIn,68124.88,2.06,5779
Campanha_177,Filme_6990,0,42815.49,863912,YouTube,327984.38,1.28,80187
Campanha_3906,Filme_5757,0,2150.98,625292,Google Ads,18265.85,7.82,32107
Campanha_5337,Filme_3851,10,5698.82,200654,Facebook,23858.04,0.37,35076
Campanha_9926,Filme_1753,16,48625.32,621937,Instagram,192311.03,9.15,62988
Campanha_8510,Filme_1107,0,11085.62,989865,LinkedIn,102196.73,1.14,88814
Campanha_6622,Filme_1543,14,21814.58,817134,Twitter,181938.32,8.54,93496
Campanha_8211,Filme_6952,16,31179.63,779867,Facebook,188641.35,2.52,117433
Campanha_9021,Filme_6599,14,31157.05,277343,LinkedIn,59974.52,5.51,42429
Campanha_9174,Filme_2638,12,4230.63,383415,YouTube,27883.53,5.95,32542
Campanha_3001,Filme_1918,16,27229.9,364120,Instagram,50703.93,1.68,15857
Campanha_7937,Filme_2650,18,35519.21,682545,Facebook,323581.38,4.58,114219
Campanha_4441,Filme_5478,18,44436.19,783958,Twitter,397654.83,1.99,26236
Campanha_4691,Filme_6698,14,17012.13,569642,YouTube,75166.09,4.86,51451
Campanha_5285,Filme_3265,0,24258.61,147709,Facebook,33123.28,5.1,1623
Campanha_8070,Filme_403,10,23936.39,248927,YouTube,222653.6,3.65,40446
Campanha_6253,Filme_5893,18,43045.85,95683,LinkedIn,268466.51,7.9,7128
Campanha_4311,Filme_5470,10,7256.05,719023,Twitter,41054.11,4.95,138787
Campanha_3533,Filme_8625,16,17022.51,332477,Facebook,151734.01,8.46,28749
Campanha_1435,Filme_7863,0,16042.06,52435,LinkedIn,89107.23,3.21,4206
Campanha_4251,Filme_7845,18,47594.22,345095,Instagram,225341.13,6.84,16326
Campanha_8871,Filme_9389,16,33566.81,91573,Instagram,180362.12,9.05,9255
Campanha_9414,Filme_6758,10,49822.4,85246,Facebook,382909.19,3.27,14155
Campanha_8804,Filme_9413,18,10097.51,522913,Twitter,51893.68,0.92,92851
Campanha_6489,Filme_2425,14,16614.23,273947,YouTube,133237.52,0.34,34468
Campanha_4042,Filme_5212,10,3239.66,528300,YouTube,16667.75,8.81,90361
Campanha_4132,Filme_5804,18,18006.84,811994,Google Ads,105786.73,1.39,16713
Campanha_9873,Filme_4296,18,3804.8,770756,Twitter,30331.15,5.69,78867
Campanha_8330,Filme_8922,10,17191.64,335649,Instagram,95305.59,5.96,64068
Campanha_2027,Filme_7605,10,4271.74,559317,Facebook,12322.99,7.31,12555
Campanha_7384,Filme_631,18,27313.88,273905,Google Ads,123291.31,7.49,37960
Campanha_956,Filme_4909,10,21291.5,147698,Twitter,81647.8,0.35,11344
Campanha_4521,Filme_1061,16,21091.06,764745,Facebook,119137.56,4.42,142886
Campanha_4760,Filme_3052,10,3129.24,658329,Instagram,28427.15,2.49,65530
Campanha_8196,Filme_3505,14,20343.08,513164,Facebook,181707.49,4.72,64400
Campanha_955,Filme_3087,12,35264.2,114495,YouTube,165393.46,6.82,5155
Campanha_6836,Filme_5374,0,7513.32,139986,Google Ads,16248.97,9.55,26683
Campanha_5123,Filme_2582,0,38436.55,748005,YouTube,205216.46,9.94,34880
Campanha_9671,Filme_8608,18,39748.0,504655,Twitter,42388.08,0.51,9910
Campanha_2154,Filme_8027,18,9672.15,121021,Facebook,37839.37,0.8,11397
Campanha_5715,Filme_1712,10,6633.99,407343,Instagram,29152.51,1.67,64413
Campanha_6958,Filme_6687,0,14590.38,64035,Google Ads,47328.12,9.91,11556
Campanha_2963,Filme_4393,10,46171.41,177345,Twitter,451983.55,6.52,24951
Campanha_7542,Filme_7938,0,4886.68,375437,Google Ads,44878.22,5.65,25283
Campanha_5822,Filme_7723,16,28999.04,144679,Google Ads,24260.67,4.23,15911
Campanha_7476,Filme_976,16,23876.17,913380,YouTube,155941.47,9.77,182410
Campanha_9546,Filme_5083,16,15636.76,707099,Instagram,105171.78,7.76,97758
Campanha_6213,Filme_2294,10,13431.32,386041,YouTube,134186.64,5.69,49478
Campanha_1271,Filme_6793,14,41924.86,780856,Instagram,88301.34,8.64,51870
Campanha_5191,Filme_4588,18,3990.35,148194,LinkedIn,14819.7,3.72,20063
Campanha_7642,Filme_9866,10,49397.41,837700,Twitter,42467.13,3.18,123222
Campanha_3350,Filme_14,14,18057.94,474520,YouTube,12782.85,2.89,51962
Campanha_1441,Filme_9694,16,28174.12,187620,YouTube,198232.07,2.67,11356
Campanha_5507,Filme_176,18,20667.63,598627,Google Ads,124088.97,4.38,79480
Campanha_9264,Filme_1936,18,38758.78,632587,Facebook,241390.65,2.93,22430
Campanha_9736,Filme_1047,16,36723.34,461819,Google Ads,35959.65,9.62,84953
Campanha_4939,Filme_774,14,44492.36,439203,LinkedIn,430427.38,5.78,73577
Campanha_5085,Filme_1027,18,38006.47,54706,Facebook,30370.52,7.67,6829
Campanha_5631,Filme_7640,14,6866.38,136759,Instagram,59488.97,7.66,17204
Campanha_9235,Filme_150,16,23527.02,313253,Facebook,88191.58,7.92,47059
Campanha_5135,Filme_2199,18,42820.81,167965,Instagram,70463.65,1.65,12209
Campanha_6443,Filme_7658,18,11683.82,848869,Twitter,19301.67,7.41,10478
Campanha_8699,Filme_7940,12,39619.41,559609,Instagram,36075.07,9.64,97747
Campanha_8969,Filme_9653,12,14876.44,246996,Instagram,146388.64,7.32,14301
Campanha_538,Filme_1234,10,11299.41,702214,LinkedIn,28117.91,7.25,132406
Campanha_4737,Filme_8148,12,42607.33,907007,LinkedIn,315140.87,0.8,152732
Campanha_5999,Filme_3647,0,42378.75,245788,Google Ads,60347.52,4.57,41557
Campanha_7826,Filme_8935,14,11576.03,586038,Instagram,38374.0,6.22,28611
Campanha_8883,Filme_8263,14,23056.69,594503,Twitter,43183.17,4.06,105941
Campanha_9789,Filme_1004,12,18752.35,129632,Instagram,178191.72,3.2,2957
Campanha_6924,Filme_5218,14,32969.52,250064,Facebook,100947.33,7.02,30142
Campanha_2800,Filme_4212,18,13243.78,843076,Facebook,130263.46,5.48,27456
Campanha_7492,Filme_1020,12,23139.3,291063,Google Ads,65384.07,9.99,6840
Campanha_7373,Filme_4920,16,4816.96,912690,Twitter,27268.0,6.65,149556
Campanha_591,Filme_8196,10,46360.35,303376,Instagram,379343.15,6.4,7624
Campanha_6586,Filme_2660,12,13540.78,563612,Twitter,22823.32,9.14,43130
Campanha_4502,Filme_5914,14,3146.32,691250,YouTube,30264.62,2.49,60621
Campanha_8539,Filme_2471,14,45579.75,349927,LinkedIn,133401.19,7.94,64581
Campanha_8137,Filme_1074,12,3545.49,638905,LinkedIn,22784.4,8.51,25780
Campanha_5740,Filme_3525,12,30043.19,680523,YouTube,128948.15,7.68,16798
Campanha_499,Filme_6859,14,21058.69,653437,Google Ads,94192.89,8.89,80620
Campanha_2842,Filme_9738,18,31476.52,794973,Google Ads,146081.55,6.34,118263
Campanha_8450,Filme_8635,10,24970.9,429336,YouTube,24925.34,9.76,39839
Campanha_5462,Filme_5555,10,27733.56,463558,YouTube,256206.79,7.95,26695
Campanha_8400,Filme_1724,12,44974.73,433129,Google Ads,275009.94,0.82,51166
Campanha_3271,Filme_3867,12,14369.59,146746,Instagram,76765.71,7.62,6564
Campanha_3033,Filme_1618,18,23999.13,789905,LinkedIn,213998.62,9.76,130444
Campanha_6023,Filme_1022,10,21574.07,343378,YouTube,137675.35,0.8,25681
Campanha_2700,Filme_9525,16,30565.18,48757,LinkedIn,179537.02,1.76,1379
Campanha_1959,Filme_1802,16,43704.93,454106,Facebook,51245.71,0.96,32156
Campanha_2960,Filme_9669,0,16253.7,817780,LinkedIn,79362.72,0.77,94681
Campanha_9457,Filme_3251,16,48111.71,433424,LinkedIn,296666.15,7.6,82842
Campanha_4491,Filme_2395,0,11693.96,196990,Instagram,16447.87,5.52,30317
Campanha_69,Filme_205,10,30822.73,155697,Twitter,201864.56,8.51,10048
Campanha_5160,Filme_2200,10,19671.85,742505,Facebook,54257.46,4.53,135874
Campanha_9917,Filme_2702,12,34470.42,863940,YouTube,315473.5,6.81,148845
Campanha_6133,Filme_2266,10,13030.55,288781,LinkedIn,22601.39,1.67,9106
Campanha_8255,Filme_8056,10,32728.14,450800,Twitter,188573.97,8.41,20256
Campanha_2820,Filme_7725,10,27255.05,354781,Facebook,94844.98,7.7,26236
Campanha_2560,Filme_5329,12,13400.1,741925,Facebook,88515.87,2.81,103911
Campanha_5406,Filme_7957,12,25762.1,558467,LinkedIn,46159.92,7.92,100289
Campanha_4416,Filme_4129,14,25015.54,514920,Twitter,179625.02,6.98,48594
Campanha_6584,Filme_2005,10,30001.14,131526,Facebook,69328.92,4.49,14949
Campanha_5841,Filme_8844,0,22593.36,558578,Twitter,123924.82,7.12,68132
Campanha_415,Filme_9958,0,25116.88,437628,Instagram,164915.5,7.02,43309
Campanha_5793,Filme_9395,14,17028.22,277685,YouTube,126494.53,4.52,45350
Campanha_6420,Filme_67,10,47352.09,385363,Instagram,85319.18,0.65,16388
Campanha_5544,Filme_6809,0,34941.53,369304,YouTube,143233.23,9.64,6174
Campanha_8576,Filme_2165,18,32661.37,308028,Twitter,229502.97,1.08,8069
